Customer ID,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Country,State,City,Zip Code,Latitude,Longitude,Population
3656-TKRVZ,Female,19,Yes,No,No,No,0,United States,California,Chula Vista,91910,32.636792,-117.054989,74025
1501-SGHBW,Male,34,No,No,No,No,0,United States,California,Guatay,91931,32.857946,-116.561917,796
3208-YPIOE,Male,64,No,No,No,No,0,United States,California,La Mesa,91942,32.782501,-117.01611,24005
2612-RANWT,Female,24,Yes,No,No,No,0,United States,California,Mount Laguna,91948,32.830852,-116.444601,81
2933-FILNV,Female,53,No,No,Yes,Yes,3,United States,California,Carlsbad,92009,33.098018,-117.258203,43161
9986-BONCE,Female,36,No,No,No,No,0,United States,California,Fallbrook,92028,33.362575,-117.299644,42239
4083-EUGRJ,Male,37,No,No,No,No,0,United States,California,Oceanside,92057,33.254497,-117.285879,46893
6410-LEFEN,Female,38,No,No,No,No,0,United States,California,San Diego,92108,32.774046,-117.142454,11650
3194-ORPIK,Female,59,No,No,Yes,No,0,United States,California,San Diego,92113,32.697098,-117.116587,47431
8816-VXNZD,Female,36,No,No,No,No,0,United States,California,Coronado,92118,32.68674,-117.186612,24093
9378-FXTIZ,Female,50,No,No,Yes,No,0,United States,California,San Diego,92119,32.802959,-117.027095,21866
1723-HKXJQ,Male,64,No,No,No,No,0,United States,California,San Diego,92120,32.807867,-117.060993,25569
7825-GKXMW,Female,41,No,No,No,No,0,United States,California,San Diego,92121,32.898613,-117.202937,4258
1240-KNSEZ,Male,63,No,No,No,No,0,United States,California,San Diego,92127,33.017518,-117.118456,20046
0836-SEYLU,Male,64,No,No,Yes,No,0,United States,California,San Diego,92128,33.000269,-117.072093,42733
3716-BDVDB,Male,62,No,No,No,No,0,United States,California,San Diego,92130,32.957195,-117.202542,28201
5899-MQZZL,Female,25,Yes,No,No,No,0,United States,California,San Ysidro,92173,32.555828,-117.040073,28488
6849-OYAMU,Male,56,No,No,Yes,No,0,United States,California,Indio,92201,33.713891,-116.237257,56307
6038-GCYEC,Female,25,Yes,No,No,No,0,United States,California,Palm Desert,92211,33.762759,-116.324817,19702
1150-WFARN,Female,59,No,No,Yes,No,0,United States,California,Brawley,92227,33.03933,-115.191857,23394
3144-AUDBS,Female,59,No,No,Yes,No,0,United States,California,Calexico,92231,32.690654,-115.431225,27804
5616-PRTNT,Male,30,No,No,No,Yes,3,United States,California,Desert Center,92239,33.889605,-115.257009,964
6688-UZPWD,Female,36,No,No,Yes,No,0,United States,California,Palm Springs,92262,33.839989,-116.659215,24924
2839-RFSQE,Female,60,No,No,No,No,0,United States,California,Rancho Mirage,92270,33.763678,-116.429928,12465
0968-GSIKN,Female,23,Yes,No,No,No,0,United States,California,Thousand Palms,92276,33.849263,-116.382778,6242
1965-DDBWU,Male,37,No,No,No,No,0,United States,California,Escondido,92027,33.141265,-116.967221,48690
9057-SIHCH,Female,48,No,No,No,No,0,United States,California,Twentynine Palms,92278,34.457829,-116.139589,14104
6771-XWBDM,Female,47,No,No,Yes,No,0,United States,California,White Water,92282,33.972293,-116.654195,805
8601-QACRS,Female,54,No,No,No,No,0,United States,California,Fallbrook,92028,33.362575,-117.299644,42239
2391-SOORI,Male,40,No,No,No,Yes,1,United States,California,Big Bear City,92314,34.278967,-116.773825,9899
2645-QTLMB,Male,22,Yes,No,No,No,0,United States,California,Bloomington,92316,34.059722,-117.39104,25995
4806-HIPDW,Female,64,No,No,Yes,No,0,United States,California,Calimesa,92320,33.982787,-117.057627,7334
8443-ZRDBZ,Male,62,No,No,No,No,0,United States,California,Fontana,92336,34.136367,-117.460803,54586
9136-ALYBR,Male,44,No,No,No,No,0,United States,California,Fontana,92337,34.049671,-117.468896,29847
7479-NITWS,Male,35,No,No,No,No,0,United States,California,Green Valley Lake,92341,34.244411,-117.072654,317
2959-MJHIC,Male,60,No,No,Yes,No,0,United States,California,Hinkley,92347,34.983808,-117.239306,1933
5960-WPXQM,Male,24,Yes,No,No,No,0,United States,California,Temecula,92592,33.507255,-117.029473,46171
0684-AOSIH,Male,42,No,No,Yes,No,0,United States,California,Oro Grande,92368,34.647959,-117.296957,909
8260-NGFNY,Female,29,Yes,No,No,No,0,United States,California,Phelan,92371,34.441123,-117.537886,12463
1725-IQNIY,Male,34,No,No,Yes,No,0,United States,California,San Bernardino,92401,34.105935,-117.2914,1779
6598-RFFVI,Male,56,No,No,No,No,0,United States,California,San Bernardino,92405,34.142747,-117.300864,24644
8614-VGMMV,Female,33,No,No,No,No,0,United States,California,Riverside,92503,33.890046,-117.455583,71678
2930-UOTMB,Female,29,Yes,No,No,No,0,United States,California,Riverside,92506,33.930931,-117.361788,42425
2533-QVMSK,Male,46,No,No,Yes,No,0,United States,California,March Air Reserve Base,92518,33.888323,-117.277533,1005
8625-AZYZY,Male,51,No,No,Yes,No,0,United States,California,Anza,92539,33.527605,-116.666551,3745
9306-CPCBC,Female,44,No,No,No,No,0,United States,California,Moreno Valley,92555,33.907361,-117.109972,12743
2656-TABEH,Male,57,No,No,Yes,No,0,United States,California,Temecula,92591,33.540604,-117.10909,25655
2325-ZUSFD,Female,46,No,No,Yes,No,0,United States,California,Irvine,92602,33.720359,-117.733655,2762
3932-CMDTD,Female,29,Yes,No,No,No,0,United States,California,Foothill Ranch,92610,33.698728,-117.67768,10936
3594-UVONA,Female,27,Yes,No,No,No,0,United States,California,Costa Mesa,92626,33.678591,-117.905471,48207
0004-TLHLJ,Male,50,No,No,No,No,0,United States,California,Costa Mesa,92627,33.645672,-117.922613,62069
5089-IFSDP,Female,39,No,No,Yes,No,0,United States,California,Huntington Beach,92647,33.723579,-118.005441,58764
4817-VYYWS,Female,21,Yes,No,No,No,0,United States,California,Silverado,92676,33.782346,-117.635263,1859
1396-QWFBJ,Female,32,No,No,Yes,No,0,United States,California,Rancho Santa Margarita,92688,33.624654,-117.611733,42193
5299-SJCZT,Male,57,No,No,No,No,0,United States,California,Ladera Ranch,92694,33.569186,-117.640055,350
2898-LSJGD,Female,30,No,No,Yes,No,0,United States,California,Santa Ana,92707,33.714829,-117.872941,62634
7359-PTSXY,Male,36,No,No,No,No,0,United States,California,Tustin,92780,33.735802,-117.818805,55062
4503-BDXBD,Male,41,No,No,No,No,0,United States,California,Anaheim,92808,33.850452,-117.726668,19629
6086-ESGRL,Female,53,No,No,No,No,0,United States,California,Brea,92821,33.930199,-117.862898,34055
3886-CERTZ,Female,57,No,No,Yes,No,0,United States,California,Fullerton,92831,33.879983,-117.895482,34592
5759-RCVCB,Female,20,Yes,No,No,No,0,United States,California,Orange,92869,33.792791,-117.789749,37916
6372-RFVNS,Female,55,No,No,Yes,No,0,United States,California,Placentia,92870,33.881158,-117.854783,48170
8938-UMKPI,Female,42,No,No,No,No,0,United States,California,Corona,92882,33.819385,-117.600213,60294
0991-BRRFB,Male,31,No,No,No,No,0,United States,California,Corona,92883,33.762351,-117.488725,13188
6319-IEJWJ,Male,63,No,No,Yes,No,0,United States,California,Camarillo,93012,34.205504,-118.993111,24945
9025-AOMKI,Female,42,No,No,No,No,0,United States,California,Carpinteria,93013,34.441398,-119.513163,17409
5275-SQEIZ,Male,64,No,No,No,No,0,United States,California,Ojai,93023,34.581308,-118.931948,21633
7716-YTYHG,Female,41,No,No,Yes,No,0,United States,California,Oxnard,93030,34.223244,-119.18012,79736
4390-KYULV,Male,41,No,No,Yes,No,0,United States,California,Piru,93040,34.432843,-118.730106,1459
8945-GRKHX,Female,41,No,No,No,No,0,United States,California,Santa Barbara,93110,34.437945,-119.77191,15757
6959-UWKHF,Male,47,No,No,No,No,0,United States,California,Alpaugh,93201,35.869626,-119.498771,1054
3815-SLMEF,Female,26,Yes,No,No,No,0,United States,California,Avenal,93204,35.916943,-120.129921,14697
5154-VEKBL,Female,30,No,No,No,No,0,United States,California,Bodfish,93205,35.523991,-118.400432,1954
4587-VVTOX,Female,23,Yes,No,Yes,No,0,United States,California,Frazier Park,93222,34.907911,-119.234281,1526
4652-NNHNY,Male,32,No,No,Yes,No,0,United States,California,Fellows,93224,35.215731,-119.57013,626
8515-OCTJS,Female,61,No,No,No,No,0,United States,California,Lemoore,93245,36.303666,-119.825657,30419
5261-QSHQM,Female,31,No,No,No,No,0,United States,California,Temecula,92592,33.507255,-117.029473,46171
8868-WOZGU,Male,33,No,No,No,No,0,United States,California,Porterville,93257,36.008958,-118.891593,65566
1334-FJSVR,Male,64,No,No,No,No,0,United States,California,Sequoia National Park,93262,36.527243,-118.594938,56
7625-XCQRH,Female,48,No,No,No,No,0,United States,California,Strathmore,93267,36.141319,-119.129075,5689
1731-TVIUK,Female,47,No,No,No,No,0,United States,California,Temecula,92592,33.507255,-117.029473,46171
0618-XWMSS,Male,60,No,No,No,No,0,United States,California,Wasco,93280,35.652242,-119.4464,22760
2565-JSLRY,Male,21,Yes,No,No,No,0,United States,California,Bakersfield,93306,35.449881,-118.841442,53481
6689-KXGBO,Female,36,No,No,No,No,0,United States,California,San Luis Obispo,93401,35.233745,-120.626442,27047
6615-NGGZJ,Male,56,No,No,No,No,0,United States,California,Buellton,93427,34.631362,-120.238218,4644
4255-DDUOU,Female,47,No,No,Yes,Yes,3,United States,California,Casmalia,93429,34.866032,-120.536546,210
2984-MIIZL,Male,51,No,No,No,No,0,United States,California,Guadalupe,93434,34.936,-120.594655,5726
5590-YRFJT,Female,44,No,No,Yes,No,0,United States,California,Lompoc,93437,34.757477,-120.550507,6165
3677-TNKIO,Female,27,Yes,No,No,No,0,United States,California,Templeton,93465,35.536115,-120.739231,7918
3329-WDIOK,Female,56,No,No,No,No,0,United States,California,Edwards,93523,34.966777,-117.961179,7685
2873-ZLIWT,Female,64,No,No,Yes,No,0,United States,California,Temecula,92592,33.507255,-117.029473,46171
3415-TAILE,Female,21,Yes,No,Yes,Yes,2,United States,California,Johannesburg,93528,35.363339,-117.637641,207
1915-IOFGU,Female,53,No,No,No,No,0,United States,California,Keene,93531,35.214982,-118.59049,1436
3045-XETSH,Female,34,No,No,No,No,0,United States,California,Lake Hughes,93532,34.659579,-118.584212,2771
7239-HZZCX,Male,21,Yes,No,No,No,0,United States,California,Lancaster,93535,34.712708,-117.889656,57794
7683-CBDKJ,Male,42,No,No,Yes,Yes,1,United States,California,Palmdale,93550,34.536232,-118.082935,67232
0628-CNQRM,Male,49,No,No,Yes,No,0,United States,California,Temecula,92592,33.507255,-117.029473,46171
7665-TOALD,Female,25,Yes,No,No,No,0,United States,California,Temecula,92592,33.507255,-117.029473,46171
0112-QWPNC,Male,61,No,No,Yes,No,0,United States,California,Valyermo,93563,34.39583,-117.734568,413
2777-PHDEI,Female,20,Yes,No,No,No,0,United States,California,Ahwahnee,93601,37.375816,-119.739935,1968
1196-AMORA,Male,63,No,No,No,No,0,United States,California,Big Creek,93605,37.17277,-119.2997,273
4282-YMKNA,Female,55,No,No,No,No,0,United States,California,Biola,93606,36.798882,-120.019511,807
5356-RHIPP,Male,38,No,No,No,No,0,United States,California,Dinuba,93618,36.523619,-119.386868,24206
0746-JTRFU,Male,22,Yes,No,No,No,0,United States,California,Kingsburg,93631,36.478239,-119.52137,14088
4628-CTTLA,Male,23,Yes,No,No,No,0,United States,California,Sanger,93657,36.819628,-119.440414,28991
2876-VBBBL,Female,64,No,No,No,No,0,United States,California,Shaver Lake,93664,37.223,-119.001021,642
6834-NXDCA,Female,30,No,No,No,No,0,United States,California,South Dos Palos,93665,36.959731,-120.653519,343
5597-GLBUC,Female,48,No,No,No,No,0,United States,California,Squaw Valley,93675,36.719141,-119.202677,3146
2748-MYRVK,Female,22,Yes,No,No,No,0,United States,California,Fresno,93702,36.739385,-119.753649,47999
4822-YCXMX,Male,64,No,No,No,No,0,United States,California,Fresno,93705,36.78724,-119.827813,35451
9821-POOTN,Male,48,No,No,Yes,No,0,United States,California,San Dimas,91773,34.102119,-117.815532,33878
6559-ILWKJ,Male,44,No,No,Yes,No,0,United States,California,Fresno,93722,36.78979,-119.929894,60889
4229-CZMLL,Male,49,No,No,No,No,0,United States,California,Salinas,93901,36.64152,-121.622188,35739
3663-MITLP,Female,43,No,No,No,No,0,United States,California,Marina,93933,36.689582,-121.758398,21759
9025-ZRPVR,Male,59,No,No,No,No,0,United States,California,Pacific Grove,93950,36.618337,-121.926417,15449
3285-UCQVC,Female,31,No,No,No,No,0,United States,California,Seaside,93955,36.625114,-121.823565,38244
3737-GCSPV,Female,60,No,No,Yes,No,0,United States,California,Millbrae,94030,37.601248,-122.403099,20350
4088-YLDSU,Male,21,Yes,No,Yes,No,0,United States,California,Redwood City,94062,37.410567,-122.297152,25569
5797-APWZC,Female,41,No,No,No,No,0,United States,California,San Francisco,94105,37.789168,-122.395009,2066
3683-QKIUE,Female,51,No,No,No,No,0,United States,California,San Francisco,94107,37.768881,-122.395521,17372
4228-ZGYUW,Male,42,No,No,No,No,0,United States,California,San Francisco,94108,37.791998,-122.408653,13723
3519-ZKXGG,Female,61,No,No,Yes,No,0,United States,California,San Francisco,94123,37.800254,-122.436975,22920
6416-TVAIH,Male,39,No,No,Yes,No,0,United States,California,San Francisco,94127,37.736535,-122.45732,20643
5108-ADXWO,Male,30,No,No,No,No,0,United States,California,San Francisco,94130,37.820894,-122.369725,1458
3066-RRJIO,Female,29,Yes,No,No,No,0,United States,California,San Francisco,94132,37.722302,-122.491129,26297
6715-OFDBP,Male,52,No,No,No,No,0,United States,California,Palo Alto,94304,37.386978,-122.177746,1723
1567-DSCIC,Male,59,No,No,No,No,0,United States,California,San Mateo,94401,37.590421,-122.306467,32488
2150-UWTFY,Female,21,Yes,No,Yes,Yes,3,United States,California,San Mateo,94402,37.556634,-122.317723,23393
2683-BPJSO,Male,37,No,No,Yes,No,0,United States,California,Byron,94514,37.83323,-121.601461,10153
2157-MXBJS,Male,20,Yes,No,Yes,No,0,United States,California,Calistoga,94515,38.629618,-122.593216,7384
1087-UDSIH,Female,38,No,No,No,No,0,United States,California,Concord,94520,38.013825,-122.039144,36186
5445-PZWGX,Male,63,No,No,No,No,0,United States,California,Travis Afb,94535,38.265899,-121.939461,9978
9170-CCKOU,Male,62,No,No,Yes,No,0,United States,California,Fremont,94539,37.516791,-121.899117,46917
1043-YCUTE,Male,19,Yes,No,Yes,No,0,United States,California,Hayward,94544,37.639215,-122.037554,72993
3814-MLAXC,Female,58,No,No,No,No,0,United States,California,Hayward,94545,37.62984,-122.120843,27311
1226-UDFZR,Female,26,Yes,No,No,No,0,United States,California,Lafayette,94549,37.907777,-122.127161,23996
5442-UTCVD,Male,53,No,No,No,No,0,United States,California,Pittsburg,94565,38.006047,-121.916834,78816
7734-DBOAI,Female,42,No,No,Yes,Yes,2,United States,California,Pope Valley,94567,38.672708,-122.403219,494
2114-MGINA,Female,57,No,No,No,No,0,United States,California,Rio Vista,94571,38.148862,-121.737696,5246
4489-SNOJF,Female,28,Yes,No,Yes,Yes,2,United States,California,Deer Park,94576,38.554383,-122.474773,223
2187-LZGPL,Female,36,No,No,No,No,0,United States,California,Walnut Creek,94596,37.900662,-122.052782,40917
9019-QVLZD,Female,58,No,No,No,No,0,United States,California,Oakland,94602,37.803883,-122.208417,28900
3707-LRWZD,Female,44,No,No,No,No,0,United States,California,Oakland,94611,37.828416,-122.216005,36517
1455-ESIQH,Male,44,No,No,No,No,0,United States,California,Oakland,94619,37.787186,-122.14633,24518
2979-SXESE,Female,57,No,No,Yes,No,0,United States,California,Berkeley,94703,37.863843,-122.275684,19763
4013-TLDHQ,Male,59,No,No,No,No,0,United States,California,Berkeley,94704,37.871416,-122.246597,21205
6121-VZNQB,Female,35,No,No,No,No,0,United States,California,Bolinas,94924,37.943087,-122.72379,1573
6996-KNSML,Female,26,Yes,No,No,No,0,United States,California,Cotati,94931,38.326215,-122.718742,7936
2592-SEIFQ,Male,36,No,No,No,No,0,United States,California,San Anselmo,94960,37.99272,-122.575026,16849
8642-GVWRF,Female,25,Yes,No,Yes,No,0,United States,California,Capitola,95010,36.977025,-121.952864,9673
3400-ESFUW,Male,28,Yes,No,Yes,No,0,United States,California,Cupertino,95014,37.306612,-122.080621,54431
2057-ZBLPD,Female,50,No,No,Yes,No,0,United States,California,Los Gatos,95032,37.233034,-121.947427,24443
5502-RLUYV,Female,42,No,No,Yes,No,0,United States,California,Milpitas,95035,37.441931,-121.878502,62848
9039-RBEEE,Male,27,Yes,No,No,No,0,United States,California,Santa Clara,95050,37.351214,-121.952417,36349
8417-FMLZI,Male,47,No,No,Yes,No,0,United States,California,Santa Cruz,95060,36.993451,-122.098858,43192
0515-YPMCW,Male,42,No,No,No,No,0,United States,California,San Jose,95116,37.350284,-121.852855,51706
0378-XSZPU,Male,31,No,No,Yes,No,0,United States,California,San Jose,95117,37.311088,-121.961786,29914
4729-XKASR,Male,56,No,No,No,Yes,3,United States,California,San Jose,95123,37.238758,-121.828375,59632
5449-FIBXJ,Male,34,No,No,Yes,No,0,United States,California,San Jose,95127,37.375156,-121.795867,60620
9837-BMCLM,Male,39,No,No,No,No,0,United States,California,Stockton,95202,37.959706,-121.287669,7071
0137-UDEUO,Female,24,Yes,No,No,No,0,United States,California,Stockton,95204,37.974498,-121.319568,30476
4925-LMHOK,Male,29,Yes,No,No,No,0,United States,California,Stockton,95212,38.049457,-121.21653,6951
1455-UGQVH,Male,35,No,No,Yes,No,0,United States,California,Acampo,95220,38.200231,-121.235034,6317
8280-MQRQN,Female,39,No,No,No,No,0,United States,California,Arnold,95223,38.32153,-120.236358,5159
2037-SGXHH,Male,25,Yes,No,Yes,No,0,United States,California,Campo Seco,95226,38.233879,-120.861666,75
3178-FESZO,Female,45,No,No,No,No,0,United States,California,Clements,95227,38.227285,-121.02789,722
6087-MVHJH,Female,44,No,No,No,No,0,United States,California,French Camp,95231,37.873283,-121.292034,5094
4603-JANFB,Male,51,No,No,No,No,0,United States,California,Glencoe,95232,38.358464,-120.579304,21
3018-TFTSU,Male,44,No,No,No,No,0,United States,California,Hathaway Pines,95233,38.184914,-120.364085,335
4806-KEXQR,Male,27,Yes,No,No,No,0,United States,California,Lockeford,95237,38.166791,-121.14207,3205
7083-YNSKY,Female,22,Yes,No,No,No,0,United States,California,Lodi,95242,38.128087,-121.4078,22073
